Country,Year,ISO3166_alpha3,ISO3166_numeric,Region,SubRegion,OPEC,EU,OECD,CIS,Var,Value
Canada,1973,CAN,124,North America,North America,0,0,1,0,gascons_bcm,44.2179075
Canada,1973,CAN,124,North America,North America,0,0,1,0,gascons_ej,1.591844678
Canada,1973,CAN,124,North America,North America,0,0,1,0,gasprod_bcfd,6.911756713
Canada,1973,CAN,124,North America,North America,0,0,1,0,gasprod_bcm,71.4375
Canada,1973,CAN,124,North America,North America,0,0,1,0,gasprod_ej,2.571749926
Canada,1973,CAN,124,North America,North America,0,0,1,0,hydro_ej,0.7007544
Canada,1973,CAN,124,North America,North America,0,0,1,0,hydro_twh,194.654
Canada,1973,CAN,124,North America,North America,0,0,1,0,hydro_twh_net,192.70746
Canada,1973,CAN,124,North America,North America,0,0,1,0,liqcons_kbd,1754.885644
Canada,1973,CAN,124,North America,North America,0,0,1,0,nuclear_ej,0.166407273
Canada,1973,CAN,124,North America,North America,0,0,1,0,nuclear_twh,15.254
Canada,1973,CAN,124,North America,North America,0,0,1,0,nuclear_twh_net,14.4913
Canada,1973,CAN,124,North America,North America,0,0,1,0,oilcons_ej,3.634678125
Canada,1973,CAN,124,North America,North America,0,0,1,0,oilcons_kbd,1754.885644
Canada,1973,CAN,124,North America,North America,0,0,1,0,oilcons_mt,84.39632603
Canada,1973,CAN,124,North America,North America,0,0,1,0,oilprod_crudecond_kbd,1793
Canada,1973,CAN,124,North America,North America,0,0,1,0,oilprod_kbd,2114
Canada,1973,CAN,124,North America,North America,0,0,1,0,oilprod_mt,100.3146118
Canada,1973,CAN,124,North America,North America,0,0,1,0,oilprod_ngl_kbd,321
Canada,1973,CAN,124,North America,North America,0,0,1,0,pop,22.512227
Canada,1973,CAN,124,North America,North America,0,0,1,0,refcap_kbd,1846.065743
Canada,1973,CAN,124,North America,North America,0,0,1,0,ren_power_ej,0.7007544
Canada,1973,CAN,124,North America,North America,0,0,1,0,renewables_ej,0.7007544
Canada,1973,CAN,124,North America,North America,0,0,1,0,solar_ej,0
Canada,1973,CAN,124,North America,North America,0,0,1,0,tes_ej,6.748374427
Canada,1973,CAN,124,North America,North America,0,0,1,0,tes_gj_pc,299.7648534
Canada,1973,CAN,124,North America,North America,0,0,1,0,wind_ej,0
Canada,1974,CAN,124,North America,North America,0,0,1,0,biogeo_ej,0
Canada,1974,CAN,124,North America,North America,0,0,1,0,co2_combust_mtco2,400.1831265
Canada,1974,CAN,124,North America,North America,0,0,1,0,co2_combust_pc,0.36646544
Canada,1974,CAN,124,North America,North America,0,0,1,0,co2_combust_per_ej,3.394940272
Canada,1974,CAN,124,North America,North America,0,0,1,0,coalcons_ej,0.665198803
Canada,1974,CAN,124,North America,North America,0,0,1,0,electbyfuel_hydro,210.667
Canada,1974,CAN,124,North America,North America,0,0,1,0,electbyfuel_nuclear,14.696
Canada,1974,CAN,124,North America,North America,0,0,1,0,gascons_bcfd,4.324640097
Canada,1974,CAN,124,North America,North America,0,0,1,0,gascons_bcm,44.6979675
Canada,1974,CAN,124,North America,North America,0,0,1,0,gascons_ej,1.609126806
Canada,1974,CAN,124,North America,North America,0,0,1,0,gasprod_bcfd,6.7683608
Canada,1974,CAN,124,North America,North America,0,0,1,0,gasprod_bcm,69.95541
Canada,1974,CAN,124,North America,North America,0,0,1,0,gasprod_ej,2.518394709
Canada,1974,CAN,124,North America,North America,0,0,1,0,hydro_ej,0.7584012
Canada,1974,CAN,124,North America,North America,0,0,1,0,hydro_twh,210.667
Canada,1974,CAN,124,North America,North America,0,0,1,0,hydro_twh_net,208.56033
Canada,1974,CAN,124,North America,North America,0,0,1,0,liqcons_kbd,1787.261868
Canada,1974,CAN,124,North America,North America,0,0,1,0,nuclear_ej,0.16032
Canada,1974,CAN,124,North America,North America,0,0,1,0,nuclear_twh,14.696
Canada,1974,CAN,124,North America,North America,0,0,1,0,nuclear_twh_net,13.9612
Canada,1974,CAN,124,North America,North America,0,0,1,0,oilcons_ej,3.697206974
Canada,1974,CAN,124,North America,North America,0,0,1,0,oilcons_kbd,1787.261868
Canada,1974,CAN,124,North America,North America,0,0,1,0,oilcons_mt,85.81088656
Canada,1974,CAN,124,North America,North America,0,0,1,0,oilprod_crudecond_kbd,1680
Canada,1974,CAN,124,North America,North America,0,0,1,0,oilprod_kbd,1993
Canada,1974,CAN,124,North America,North America,0,0,1,0,oilprod_mt,94.38654779
Canada,1974,CAN,124,North America,North America,0,0,1,0,oilprod_ngl_kbd,313
Canada,1974,CAN,124,North America,North America,0,0,1,0,pop,22.824082
Canada,1974,CAN,124,North America,North America,0,0,1,0,refcap_kbd,2034.319779
Canada,1974,CAN,124,North America,North America,0,0,1,0,ren_power_ej,0.7584012
Canada,1974,CAN,124,North America,North America,0,0,1,0,renewables_ej,0.7584012
Canada,1974,CAN,124,North America,North America,0,0,1,0,solar_ej,0
Canada,1974,CAN,124,North America,North America,0,0,1,0,tes_ej,6.890253768
Canada,1974,CAN,124,North America,North America,0,0,1,0,tes_gj_pc,301.8852529
Canada,1974,CAN,124,North America,North America,0,0,1,0,wind_ej,0
Canada,1975,CAN,124,North America,North America,0,0,1,0,biogeo_ej,0
Canada,1975,CAN,124,North America,North America,0,0,1,0,biogeo_twh,0
Canada,1975,CAN,124,North America,North America,0,0,1,0,biogeo_twh_net,0
Canada,1975,CAN,124,North America,North America,0,0,1,0,co2_combust_mtco2,398.0655431
Canada,1975,CAN,124,North America,North America,0,0,1,0,co2_combust_pc,0.355962665
Canada,1975,CAN,124,North America,North America,0,0,1,0,co2_combust_per_ej,3.768452709
Canada,1975,CAN,124,North America,North America,0,0,1,0,coalcons_ej,0.647153676
Canada,1975,CAN,124,North America,North America,0,0,1,0,electbyfuel_hydro,202.47
Canada,1975,CAN,124,North America,North America,0,0,1,0,electbyfuel_nuclear,12.57
Canada,1975,CAN,124,North America,North America,0,0,1,0,electbyfuel_ren_power,0
Canada,1975,CAN,124,North America,North America,0,0,1,0,gascons_bcfd,4.465916404
Canada,1975,CAN,124,North America,North America,0,0,1,0,gascons_bcm,46.15815
Canada,1975,CAN,124,North America,North America,0,0,1,0,gascons_ej,1.661693454
Canada,1975,CAN,124,North America,North America,0,0,1,0,gasflared_bcm,1.3845
Canada,1975,CAN,124,North America,North America,0,0,1,0,gasflared_mtco2,2.7961362
Canada,1975,CAN,124,North America,North America,0,0,1,0,gasprod_bcfd,6.913599848
Canada,1975,CAN,124,North America,North America,0,0,1,0,gasprod_bcm,71.45655
Canada,1975,CAN,124,North America,North America,0,0,1,0,gasprod_ej,2.572435856
Canada,1975,CAN,124,North America,North America,0,0,1,0,hydro_ej,0.728892
Canada,1975,CAN,124,North America,North America,0,0,1,0,hydro_twh,202.47
Canada,1975,CAN,124,North America,North America,0,0,1,0,hydro_twh_net,200.4453
Canada,1975,CAN,124,North America,North America,0,0,1,0,liqcons_kbd,1775.00701
Canada,1975,CAN,124,North America,North America,0,0,1,0,nuclear_ej,0.137127273
Canada,1975,CAN,124,North America,North America,0,0,1,0,nuclear_twh,12.57
Canada,1975,CAN,124,North America,North America,0,0,1,0,nuclear_twh_net,11.9415
Canada,1975,CAN,124,North America,North America,0,0,1,0,oilcons_ej,3.647598505
Canada,1975,CAN,124,North America,North America,0,0,1,0,oilcons_kbd,1775.00701
Canada,1975,CAN,124,North America,North America,0,0,1,0,oilcons_mt,84.48206574
Canada,1975,CAN,124,North America,North America,0,0,1,0,oilprod_crudecond_kbd,1427
Canada,1975,CAN,124,North America,North America,0,0,1,0,oilprod_kbd,1735
Canada,1975,CAN,124,North America,North America,0,0,1,0,oilprod_mt,81.5758004
Canada,1975,CAN,124,North America,North America,0,0,1,0,oilprod_ngl_kbd,308
Canada,1975,CAN,124,North America,North America,0,0,1,0,pop,23.148986
Canada,1975,CAN,124,North America,North America,0,0,1,0,refcap_kbd,2089.355623
Canada,1975,CAN,124,North America,North America,0,0,1,0,ren_power_ej,0.728892
Canada,1975,CAN,124,North America,North America,0,0,1,0,ren_power_twh,0
Canada,1975,CAN,124,North America,North America,0,0,1,0,ren_power_twh_net,0
Canada,1975,CAN,124,North America,North America,0,0,1,0,renewables_ej,0.728892
Canada,1975,CAN,124,North America,North America,0,0,1,0,solar_ej,0
Canada,1975,CAN,124,North America,North America,0,0,1,0,tes_ej,6.822464864
Canada,1975,CAN,124,North America,North America,0,0,1,0,tes_gj_pc,294.7198147
Canada,1975,CAN,124,North America,North America,0,0,1,0,wind_ej,0
Canada,1976,CAN,124,North America,North America,0,0,1,0,biogeo_ej,0.007712727
Canada,1976,CAN,124,North America,North America,0,0,1,0,biogeo_twh,0.707
Canada,1976,CAN,124,North America,North America,0,0,1,0,biogeo_twh_net,0.67165
Canada,1976,CAN,124,North America,North America,0,0,1,0,co2_combust_mtco2,412.880269
Canada,1976,CAN,124,North America,North America,0,0,1,0,co2_combust_pc,0.367890543
Canada,1976,CAN,124,North America,North America,0,0,1,0,co2_combust_per_ej,3.439757991
Canada,1976,CAN,124,North America,North America,0,0,1,0,coalcons_ej,0.76618439
Canada,1976,CAN,124,North America,North America,0,0,1,0,electbyfuel_hydro,212.689
Canada,1976,CAN,124,North America,North America,0,0,1,0,electbyfuel_nuclear,17.416
Canada,1976,CAN,124,North America,North America,0,0,1,0,electbyfuel_ren_power,0.707
Canada,1976,CAN,124,North America,North America,0,0,1,0,gascons_bcfd,4.49323358
Canada,1976,CAN,124,North America,North America,0,0,1,0,gascons_bcm,46.567725
Canada,1976,CAN,124,North America,North America,0,0,1,0,gascons_ej,1.676438093
Canada,1976,CAN,124,North America,North America,0,0,1,0,gasflared_bcm,1.25775
Canada,1976,CAN,124,North America,North America,0,0,1,0,gasflared_mtco2,2.5401519
Canada,1976,CAN,124,North America,North America,0,0,1,0,gasprod_bcfd,6.955367506
Canada,1976,CAN,124,North America,North America,0,0,1,0,gasprod_bcm,72.0852
Canada,1976,CAN,124,North America,North America,0,0,1,0,gasprod_ej,2.595067263
Canada,1976,CAN,124,North America,North America,0,0,1,0,hydro_ej,0.7656804
Canada,1976,CAN,124,North America,North America,0,0,1,0,hydro_twh,212.689
Canada,1976,CAN,124,North America,North America,0,0,1,0,hydro_twh_net,210.56211
Canada,1976,CAN,124,North America,North America,0,0,1,0,liqcons_kbd,1814.368455
Canada,1976,CAN,124,North America,North America,0,0,1,0,nuclear_ej,0.189992727
Canada,1976,CAN,124,North America,North America,0,0,1,0,nuclear_twh,17.416
Canada,1976,CAN,124,North America,North America,0,0,1,0,nuclear_twh_net,16.5452
Canada,1976,CAN,124,North America,North America,0,0,1,0,oilcons_ej,3.736398697
Canada,1976,CAN,124,North America,North America,0,0,1,0,oilcons_kbd,1814.368455
Canada,1976,CAN,124,North America,North America,0,0,1,0,oilcons_mt,86.51812197
Canada,1976,CAN,124,North America,North America,0,0,1,0,oilprod_crudecond_kbd,1310
Canada,1976,CAN,124,North America,North America,0,0,1,0,oilprod_kbd,1598
Canada,1976,CAN,124,North America,North America,0,0,1,0,oilprod_mt,75.30462588
Canada,1976,CAN,124,North America,North America,0,0,1,0,oilprod_ngl_kbd,288
Canada,1976,CAN,124,North America,North America,0,0,1,0,pop,23.455781
Canada,1976,CAN,124,North America,North America,0,0,1,0,refcap_kbd,2150.014558
Canada,1976,CAN,124,North America,North America,0,0,1,0,ren_power_ej,0.773393127
Canada,1976,CAN,124,North America,North America,0,0,1,0,ren_power_twh,0.707
Canada,1976,CAN,124,North America,North America,0,0,1,0,ren_power_twh_net,0.67165
Canada,1976,CAN,124,North America,North America,0,0,1,0,renewables_ej,0.773393127
Canada,1976,CAN,124,North America,North America,0,0,1,0,solar_ej,0
Canada,1976,CAN,124,North America,North America,0,0,1,0,tes_ej,7.142407102
Canada,1976,CAN,124,North America,North America,0,0,1,0,tes_gj_pc,304.5051922
Canada,1976,CAN,124,North America,North America,0,0,1,0,wind_ej,0
Canada,1977,CAN,124,North America,North America,0,0,1,0,biogeo_ej,0.011661818
Canada,1977,CAN,124,North America,North America,0,0,1,0,biogeo_twh,1.069
Canada,1977,CAN,124,North America,North America,0,0,1,0,biogeo_twh_net,1.01555
Canada,1977,CAN,124,North America,North America,0,0,1,0,co2_combust_mtco2,436.3894806
Canada,1977,CAN,124,North America,North America,0,0,1,0,co2_combust_pc,0.384653274
Canada,1977,CAN,124,North America,North America,0,0,1,0,co2_combust_per_ej,3.289384704
Canada,1977,CAN,124,North America,North America,0,0,1,0,coalcons_ej,0.979041338
Canada,1977,CAN,124,North America,North America,0,0,1,0,electbyfuel_hydro,220.147
Canada,1977,CAN,124,North America,North America,0,0,1,0,electbyfuel_nuclear,26.342
Canada,1977,CAN,124,North America,North America,0,0,1,0,electbyfuel_ren_power,1.069
Canada,1977,CAN,124,North America,North America,0,0,1,0,gascons_bcfd,4.725798456
Canada,1977,CAN,124,North America,North America,0,0,1,0,gascons_bcm,48.8442
Canada,1977,CAN,124,North America,North America,0,0,1,0,gascons_ej,1.758391142
Canada,1977,CAN,124,North America,North America,0,0,1,0,gasflared_bcm,1.209
Canada,1977,CAN,124,North America,North America,0,0,1,0,gasflared_mtco2,2.4416964
Canada,1977,CAN,124,North America,North America,0,0,1,0,gasprod_bcfd,7.326462116
Canada,1977,CAN,124,North America,North America,0,0,1,0,gasprod_bcm,75.72375
Canada,1977,CAN,124,North America,North America,0,0,1,0,gasprod_ej,2.726054907
Canada,1977,CAN,124,North America,North America,0,0,1,0,hydro_ej,0.7925292
Canada,1977,CAN,124,North America,North America,0,0,1,0,hydro_twh,220.147
Canada,1977,CAN,124,North America,North America,0,0,1,0,hydro_twh_net,217.94553
Canada,1977,CAN,124,North America,North America,0,0,1,0,liqcons_kbd,1835.751827
Canada,1977,CAN,124,North America,North America,0,0,1,0,nuclear_ej,0.287367273
Canada,1977,CAN,124,North America,North America,0,0,1,0,nuclear_twh,26.342
Canada,1977,CAN,124,North America,North America,0,0,1,0,nuclear_twh_net,25.0249
Canada,1977,CAN,124,North America,North America,0,0,1,0,oilcons_ej,3.765650272
Canada,1977,CAN,124,North America,North America,0,0,1,0,oilcons_kbd,1835.751827
Canada,1977,CAN,124,North America,North America,0,0,1,0,oilcons_mt,87.44321502
Canada,1977,CAN,124,North America,North America,0,0,1,0,oilprod_crudecond_kbd,1317
Canada,1977,CAN,124,North America,North America,0,0,1,0,oilprod_kbd,1608
Canada,1977,CAN,124,North America,North America,0,0,1,0,oilprod_mt,75.57432145
Canada,1977,CAN,124,North America,North America,0,0,1,0,oilprod_ngl_kbd,291
Canada,1977,CAN,124,North America,North America,0,0,1,0,pop,23.73034
Canada,1977,CAN,124,North America,North America,0,0,1,0,refcap_kbd,2152.970769
Canada,1977,CAN,124,North America,North America,0,0,1,0,ren_power_ej,0.804191018
Canada,1977,CAN,124,North America,North America,0,0,1,0,ren_power_twh,1.069
Canada,1977,CAN,124,North America,North America,0,0,1,0,ren_power_twh_net,1.01555
Canada,1977,CAN,124,North America,North America,0,0,1,0,renewables_ej,0.804191018
Canada,1977,CAN,124,North America,North America,0,0,1,0,solar_ej,0
Canada,1977,CAN,124,North America,North America,0,0,1,0,tes_ej,7.594641141
Canada,1977,CAN,124,North America,North America,0,0,1,0,tes_gj_pc,320.039289
Canada,1977,CAN,124,North America,North America,0,0,1,0,wind_ej,0
Canada,1978,CAN,124,North America,North America,0,0,1,0,biogeo_ej,0.012349091
Canada,1978,CAN,124,North America,North America,0,0,1,0,biogeo_twh,1.132
Canada,1978,CAN,124,North America,North America,0,0,1,0,biogeo_twh_net,1.0754
Canada,1978,CAN,124,North America,North America,0,0,1,0,co2_combust_mtco2,424.5937163
Canada,1978,CAN,124,North America,North America,0,0,1,0,co2_combust_pc,0.387976158
Canada,1978,CAN,124,North America,North America,0,0,1,0,co2_combust_per_ej,3.301338336
Canada,1978,CAN,124,North America,North America,0,0,1,0,coalcons_ej,0.805037916
Canada,1978,CAN,124,North America,North America,0,0,1,0,electbyfuel_hydro,235.254
Canada,1978,CAN,124,North America,North America,0,0,1,0,electbyfuel_nuclear,31.202
Canada,1978,CAN,124,North America,North America,0,0,1,0,electbyfuel_ren_power,1.132
Canada,1978,CAN,124,North America,North America,0,0,1,0,gascons_bcfd,4.770955267
Canada,1978,CAN,124,North America,North America,0,0,1,0,gascons_bcm,49.310925
Canada,1978,CAN,124,North America,North America,0,0,1,0,gascons_ej,1.775193334
Canada,1978,CAN,124,North America,North America,0,0,1,0,gasflared_bcm,1.3065
Canada,1978,CAN,124,North America,North America,0,0,1,0,gasflared_mtco2,2.6386074
Canada,1978,CAN,124,North America,North America,0,0,1,0,gasprod_bcfd,7.070266333
Canada,1978,CAN,124,North America,North America,0,0,1,0,gasprod_bcm,73.0758
Canada,1978,CAN,124,North America,North America,0,0,1,0,gasprod_ej,2.630728722
Canada,1978,CAN,124,North America,North America,0,0,1,0,hydro_ej,0.8469144
Canada,1978,CAN,124,North America,North America,0,0,1,0,hydro_twh,235.254
Canada,1978,CAN,124,North America,North America,0,0,1,0,hydro_twh_net,232.90146
Canada,1978,CAN,124,North America,North America,0,0,1,0,liqcons_kbd,1904.88654
Canada,1978,CAN,124,North America,North America,0,0,1,0,nuclear_ej,0.340385455
Canada,1978,CAN,124,North America,North America,0,0,1,0,nuclear_twh,31.202
Canada,1978,CAN,124,North America,North America,0,0,1,0,nuclear_twh_net,29.6419
Canada,1978,CAN,124,North America,North America,0,0,1,0,oilcons_ej,3.886891603
Canada,1978,CAN,124,North America,North America,0,0,1,0,oilcons_kbd,1904.88654
Canada,1978,CAN,124,North America,North America,0,0,1,0,oilcons_mt,90.24626747
Canada,1978,CAN,124,North America,North America,0,0,1,0,oilprod_crudecond_kbd,1313
Canada,1978,CAN,124,North America,North America,0,0,1,0,oilprod_kbd,1597
Canada,1978,CAN,124,North America,North America,0,0,1,0,oilprod_mt,75.18987499
Canada,1978,CAN,124,North America,North America,0,0,1,0,oilprod_ngl_kbd,284
Canada,1978,CAN,124,North America,North America,0,0,1,0,pop,23.978738
Canada,1978,CAN,124,North America,North America,0,0,1,0,refcap_kbd,2216.529306
Canada,1978,CAN,124,North America,North America,0,0,1,0,ren_power_ej,0.859263491
Canada,1978,CAN,124,North America,North America,0,0,1,0,ren_power_twh,1.132
Canada,1978,CAN,124,North America,North America,0,0,1,0,ren_power_twh_net,1.0754
Canada,1978,CAN,124,North America,North America,0,0,1,0,renewables_ej,0.859263491
Canada,1978,CAN,124,North America,North America,0,0,1,0,solar_ej,0
Canada,1978,CAN,124,North America,North America,0,0,1,0,tes_ej,7.666771723
Canada,1978,CAN,124,North America,North America,0,0,1,0,tes_gj_pc,319.7320778
Canada,1978,CAN,124,North America,North America,0,0,1,0,wind_ej,0
Canada,1979,CAN,124,North America,North America,0,0,1,0,biogeo_ej,0.014672727
Canada,1979,CAN,124,North America,North America,0,0,1,0,biogeo_twh,1.345
Canada,1979,CAN,124,North America,North America,0,0,1,0,biogeo_twh_net,1.27775
Canada,1979,CAN,124,North America,North America,0,0,1,0,co2_combust_mtco2,430.7089825
Canada,1979,CAN,124,North America,North America,0,0,1,0,co2_combust_pc,0.395126023
Canada,1979,CAN,124,North America,North America,0,0,1,0,co2_combust_per_ej,3.609460626
Canada,1979,CAN,124,North America,North America,0,0,1,0,coalcons_ej,0.762290657
Canada,1979,CAN,124,North America,North America,0,0,1,0,electbyfuel_hydro,244.121
Canada,1979,CAN,124,North America,North America,0,0,1,0,electbyfuel_nuclear,35.271
Canada,1979,CAN,124,North America,North America,0,0,1,0,electbyfuel_ren_power,1.345
Canada,1979,CAN,124,North America,North America,0,0,1,0,gascons_bcfd,4.843759104
Canada,1979,CAN,124,North America,North America,0,0,1,0,gascons_bcm,50.0634
Canada,1979,CAN,124,North America,North America,0,0,1,0,gascons_ej,1.802282453
Canada,1979,CAN,124,North America,North America,0,0,1,0,gasflared_bcm,1.56
Canada,1979,CAN,124,North America,North America,0,0,1,0,gasflared_mtco2,3.150576
Canada,1979,CAN,124,North America,North America,0,0,1,0,gasprod_bcfd,7.455481574
Canada,1979,CAN,124,North America,North America,0,0,1,0,gasprod_bcm,77.05725
Canada,1979,CAN,124,North America,North America,0,0,1,0,gasprod_ej,2.774060965
Canada,1979,CAN,124,North America,North America,0,0,1,0,hydro_ej,0.8788356
Canada,1979,CAN,124,North America,North America,0,0,1,0,hydro_twh,244.121
Canada,1979,CAN,124,North America,North America,0,0,1,0,hydro_twh_net,241.67979
Canada,1979,CAN,124,North America,North America,0,0,1,0,liqcons_kbd,1985.764225
Canada,1979,CAN,124,North America,North America,0,0,1,0,nuclear_ej,0.384774545
Canada,1979,CAN,124,North America,North America,0,0,1,0,nuclear_twh,35.271
Canada,1979,CAN,124,North America,North America,0,0,1,0,nuclear_twh_net,33.50745
Canada,1979,CAN,124,North America,North America,0,0,1,0,oilcons_ej,4.037705421
Canada,1979,CAN,124,North America,North America,0,0,1,0,oilcons_kbd,1985.764225
Canada,1979,CAN,124,North America,North America,0,0,1,0,oilcons_mt,93.67269486
Canada,1979,CAN,124,North America,North America,0,0,1,0,oilprod_crudecond_kbd,1494
Canada,1979,CAN,124,North America,North America,0,0,1,0,oilprod_kbd,1835
Canada,1979,CAN,124,North America,North America,0,0,1,0,oilprod_mt,86.27456744
Canada,1979,CAN,124,North America,North America,0,0,1,0,oilprod_ngl_kbd,341
Canada,1979,CAN,124,North America,North America,0,0,1,0,pop,24.237173
Canada,1979,CAN,124,North America,North America,0,0,1,0,refcap_kbd,2231.543084
Canada,1979,CAN,124,North America,North America,0,0,1,0,ren_power_ej,0.893508327
Canada,1979,CAN,124,North America,North America,0,0,1,0,ren_power_twh,1.345
Canada,1979,CAN,124,North America,North America,0,0,1,0,ren_power_twh_net,1.27775
Canada,1979,CAN,124,North America,North America,0,0,1,0,renewables_ej,0.893508327
Canada,1979,CAN,124,North America,North America,0,0,1,0,solar_ej,0
Canada,1979,CAN,124,North America,North America,0,0,1,0,tes_ej,7.880561377
Canada,1979,CAN,124,North America,North America,0,0,1,0,tes_gj_pc,325.1435874
Canada,1979,CAN,124,North America,North America,0,0,1,0,wind_ej,0
Canada,1980,CAN,124,North America,North America,0,0,1,0,biogeo_ej,0.014181818
Canada,1980,CAN,124,North America,North America,0,0,1,0,biogeo_twh,1.3
Canada,1980,CAN,124,North America,North America,0,0,1,0,biogeo_twh_net,1.235
Canada,1980,CAN,124,North America,North America,0,0,1,0,co2_combust_mtco2,440.5817412
Canada,1980,CAN,124,North America,North America,0,0,1,0,co2_combust_pc,0.397904368
Canada,1980,CAN,124,North America,North America,0,0,1,0,co2_combust_per_ej,3.35085061
Canada,1980,CAN,124,North America,North America,0,0,1,0,coalcons_ej,0.92840898
Canada,1980,CAN,124,North America,North America,0,0,1,0,electbyfuel_hydro,251.148
Canada,1980,CAN,124,North America,North America,0,0,1,0,electbyfuel_nuclear,38.032
Canada,1980,CAN,124,North America,North America,0,0,1,0,electbyfuel_ren_power,1.3
Canada,1980,CAN,124,North America,North America,0,0,1,0,gascons_bcfd,4.800196153
Canada,1980,CAN,124,North America,North America,0,0,1,0,gascons_bcm,49.749075
Canada,1980,CAN,124,North America,North America,0,0,1,0,gascons_ej,1.790966749
Canada,1980,CAN,124,North America,North America,0,0,1,0,gasflared_bcm,1.1895
Canada,1980,CAN,124,North America,North America,0,0,1,0,gasflared_mtco2,2.4023142
Canada,1980,CAN,124,North America,North America,0,0,1,0,gasprod_bcfd,6.87265304
Canada,1980,CAN,124,North America,North America,0,0,1,0,gasprod_bcm,71.22795
Canada,1980,CAN,124,North America,North America,0,0,1,0,gasprod_ej,2.564206123
Canada,1980,CAN,124,North America,North America,0,0,1,0,hydro_ej,0.9041328
Canada,1980,CAN,124,North America,North America,0,0,1,0,hydro_twh,251.148
Canada,1980,CAN,124,North America,North America,0,0,1,0,hydro_twh_net,248.63652
Canada,1980,CAN,124,North America,North America,0,0,1,0,liqcons_kbd,1943.486503
Canada,1980,CAN,124,North America,North America,0,0,1,0,nuclear_ej,0.414894545
Canada,1980,CAN,124,North America,North America,0,0,1,0,nuclear_twh,38.032
Canada,1980,CAN,124,North America,North America,0,0,1,0,nuclear_twh_net,36.1304
Canada,1980,CAN,124,North America,North America,0,0,1,0,oilcons_ej,3.965771437
Canada,1980,CAN,124,North America,North America,0,0,1,0,oilcons_kbd,1943.486503
Canada,1980,CAN,124,North America,North America,0,0,1,0,oilcons_mt,92.07083158
Canada,1980,CAN,124,North America,North America,0,0,1,0,oilprod_crudecond_kbd,1432
Canada,1980,CAN,124,North America,North America,0,0,1,0,oilprod_kbd,1764
Canada,1980,CAN,124,North America,North America,0,0,1,0,oilprod_mt,83.26948492
Canada,1980,CAN,124,North America,North America,0,0,1,0,oilprod_ngl_kbd,332
Canada,1980,CAN,124,North America,North America,0,0,1,0,pop,24.533776
Canada,1980,CAN,124,North America,North America,0,0,1,0,refcap_kbd,2154.90174
Canada,1980,CAN,124,North America,North America,0,0,1,0,refcaputil_pct,87.84537506
Canada,1980,CAN,124,North America,North America,0,0,1,0,refthru_kbd,1892.981441
Canada,1980,CAN,124,North America,North America,0,0,1,0,ren_power_ej,0.918314618
Canada,1980,CAN,124,North America,North America,0,0,1,0,ren_power_twh,1.3
Canada,1980,CAN,124,North America,North America,0,0,1,0,ren_power_twh_net,1.235
Canada,1980,CAN,124,North America,North America,0,0,1,0,renewables_ej,0.918314618
Canada,1980,CAN,124,North America,North America,0,0,1,0,solar_ej,0
Canada,1980,CAN,124,North America,North America,0,0,1,0,tes_ej,8.01835633
Canada,1980,CAN,124,North America,North America,0,0,1,0,tes_gj_pc,326.8292793
Canada,1980,CAN,124,North America,North America,0,0,1,0,wind_ej,0
Canada,1981,CAN,124,North America,North America,0,0,1,0,biogeo_ej,0.020705455
Canada,1981,CAN,124,North America,North America,0,0,1,0,biogeo_twh,1.898
Canada,1981,CAN,124,North America,North America,0,0,1,0,biogeo_twh_net,1.8031
Canada,1981,CAN,124,North America,North America,0,0,1,0,co2_combust_mtco2,420.6700932
Canada,1981,CAN,124,North America,North America,0,0,1,0,co2_combust_pc,0.390613103
Canada,1981,CAN,124,North America,North America,0,0,1,0,co2_combust_per_ej,3.348627389
Canada,1981,CAN,124,North America,North America,0,0,1,0,coalcons_ej,0.947942019
Canada,1981,CAN,124,North America,North America,0,0,1,0,coalprod_ej,0.969542027
Canada,1981,CAN,124,North America,North America,0,0,1,0,coalprod_mt,40.088
Canada,1981,CAN,124,North America,North America,0,0,1,0,electbyfuel_hydro,266.015
Canada,1981,CAN,124,North America,North America,0,0,1,0,electbyfuel_nuclear,40.067
Canada,1981,CAN,124,North America,North America,0,0,1,0,electbyfuel_ren_power,1.898
Canada,1981,CAN,124,North America,North America,0,0,1,0,gascons_bcfd,4.670504403
Canada,1981,CAN,124,North America,North America,0,0,1,0,gascons_bcm,48.2727
Canada,1981,CAN,124,North America,North America,0,0,1,0,gascons_ej,1.737817168
Canada,1981,CAN,124,North America,North America,0,0,1,0,gasflared_bcm,1.47225
Canada,1981,CAN,124,North America,North America,0,0,1,0,gasflared_mtco2,2.9733561
Canada,1981,CAN,124,North America,North America,0,0,1,0,gasprod_bcfd,6.659247201
Canada,1981,CAN,124,North America,North America,0,0,1,0,gasprod_bcm,68.82765
Canada,1981,CAN,124,North America,North America,0,0,1,0,gasprod_ej,2.477795362
Canada,1981,CAN,124,North America,North America,0,0,1,0,hydro_ej,0.957654
Canada,1981,CAN,124,North America,North America,0,0,1,0,hydro_twh,266.015
Canada,1981,CAN,124,North America,North America,0,0,1,0,hydro_twh_net,263.35485
Canada,1981,CAN,124,North America,North America,0,0,1,0,liqcons_kbd,1875.592007
Canada,1981,CAN,124,North America,North America,0,0,1,0,nuclear_ej,0.437094545
Canada,1981,CAN,124,North America,North America,0,0,1,0,nuclear_twh,40.067
